index	return	risk	AAPL	GOOGL	MSFT	SPY	TSLA	YELP
82	0.03235661502086629	0.08929002972037833	0.18341800808722605	0.7475274418929273	0.0	0.012335353684656696	0.056719196335190014	3.869764413566961e-20
83	0.03262272359598942	0.09024737255903854	0.18352437131825336	0.7583612534000463	0.0	5.268725365176747e-18	0.058114375281700346	0.0
84	0.032888832171112534	0.09121021393650454	0.1707781875229951	0.770384507842134	0.0	0.0	0.05883730463487099	0.0
85	0.03315494074623566	0.09218142259082886	0.15803200507386	0.7824077637960959	0.0	5.2613761845726253e-20	0.05956023113004415	0.0
86	0.03342104932135878	0.09316073683364635	0.1452858212724317	0.7944310182312736	0.0	0.0	0.06028316049629468	0.0
87	0.0336871578964819	0.09414790372546669	0.13253963717358427	0.806454272332414	0.0	0.0	0.0610060904940018	0.0
88	0.03395326647160502	0.09514267883765136	0.11979345276936092	0.8184775260905814	3.2684393103068354e-18	1.2578870698731284e-18	0.06172902114005768	0.0
89	0.034219375046728145	0.09614482601212668	0.10704727176299757	0.8305007836649465	9.48376101993998e-18	6.660259627037161e-18	0.062451944572055974	0.0
90	0.03448548362185126	0.0971541171201335	0.09430108715228143	0.842524037191197	0.0	0.0	0.06317487565652165	0.0
91	0.034751592196974386	0.09817033182115684	0.08155490459829513	0.8545472930273988	0.0	0.0	0.06389780237430608	2.7501912228908545e-18
92	0.03501770077209751	0.09919325732302751	0.06880871967696028	0.8665705462047899	4.697962948313823e-19	0.0	0.06462073411824995	3.063495566646535e-18
93	0.03528380934722063	0.10022268814406024	0.05606253653387193	0.8785938013793598	0.0	0.0	0.06534366208676834	4.9672324578415626e-18
94	0.03554991792234375	0.10125842587796659	0.04331635855766903	0.8906170623569493	0.0	0.0	0.06606657908538183	5.4521332510296314e-18
95	0.035816026497466874	0.1023002789621742	0.030570171298302775	0.9026403129084576	0.0	0.0	0.0667895157932398	2.244941954093374e-18
96	0.03608213507258999	0.10334806245008436	0.017823989263967055	0.9146635693282863	8.028803089472439e-18	9.352580638259049e-18	0.06751244140774663	0.0
97	0.036348243647713115	0.10440159778771266	0.005077804337156641	0.9266868224995283	0.0	5.487502070390367e-18	0.06823537316331495	0.0
98	0.03661435222283624	0.10548933066162207	0.0	0.9473225678419129	2.798804757942946e-18	3.957505618305849e-18	0.05267743215808715	0.0
99	0.036880460797959355	0.10672587304161954	0.0	0.9736612839209565	0.0	0.0	0.026338716079043357	3.585852900082722e-18
100	0.03714656937308248	0.10811836089263074	5.553522065550652e-18	1.0	2.880189807947597e-18	6.877180420559439e-19	0.0	5.358288858504923e-19
